match_id,turn,records,players,alive_count,rank,name,canonical,family,alive,score,material,gold,bases,buildings,units,hp
f9d8bde1,23,24,20,20,2,yilin,yilin,yilin,True,28256,27726,530,2,13,10,2826
f9d8bde1,23,24,20,20,3,gpt-expansion-fortress,gpt-expansion-fortress,gpt,True,27958,27688,270,2,9,18,3188
f9d8bde1,23,24,20,20,4,gpt-scout-vision,gpt-scout-vision,gpt,True,27300,27040,260,2,8,19,2740
f9d8bde1,23,24,20,20,5,v1-base-assault-08,v1-base-assault,v1,True,27116,26636,480,2,6,20,2836
f9d8bde1,23,24,20,20,6,v1-base-assault-06,v1-base-assault,v1,True,26730,26450,280,2,8,14,2650
f9d8bde1,23,24,20,20,7,gpt-balanced,gpt-balanced,gpt,True,26343,26113,230,2,7,15,2513
f9d8bde1,23,24,20,20,8,v1-base-assault-11,v1-base-assault,v1,True,25850,25670,180,2,7,12,2370
f9d8bde1,23,24,20,20,9,v1-base-assault-09,v1-base-assault,v1,True,25714,25514,200,2,7,13,2114
f9d8bde1,23,24,20,20,10,v1-base-assault-10,v1-base-assault,v1,True,15968,15788,180,1,4,21,2488
f9d8bde1,23,24,20,20,11,v1-base-assault-05,v1-base-assault,v1,True,15440,15360,80,1,4,19,2260
f9d8bde1,23,24,20,20,12,gemini,gemini,gemini,True,15186,15106,80,1,6,13,2006
f9d8bde1,23,24,20,20,13,v1-base-assault-07,v1-base-assault,v1,True,14655,14575,80,1,4,15,1875
f9d8bde1,23,24,20,20,14,v1-base-assault-02,v1-base-assault,v1,True,14454,14374,80,1,4,13,1874
f9d8bde1,23,24,20,20,15,v1-base-assault-12,v1-base-assault,v1,True,14260,14130,130,1,5,10,1630
f9d8bde1,23,24,20,20,16,v1-base-assault-01,v1-base-assault,v1,True,14210,14080,130,1,5,10,1580
f9d8bde1,23,24,20,20,17,v1-base-assault-04,v1-base-assault,v1,True,14140,13960,180,1,4,11,1660
f9d8bde1,23,24,20,20,18,v1-base-assault-03,v1-base-assault,v1,True,13928,13798,130,1,4,10,1598
f9d8bde1,23,24,20,20,19,xinyang,xinyang,xinyang,True,12260,12130,130,1,3,3,930
f9d8bde1,23,24,20,20,20,gpt-air-control,gpt-air-control,gpt,True,11974,11944,30,1,3,2,844
